user_id,recency,frequency,monetary,cluster
91380,2,1,263.0,3
91385,4,1,4369.0,3
91389,10,1,9170.0,2
91390,7,1,2262.0,0
91415,7,1,4705.0,0
91423,8,1,983.0,0
91428,8,1,3214.0,0
91430,9,1,9815.0,2
91431,8,1,182.0,0
91432,2,1,4168.0,3
91435,2,1,4634.0,3
91444,5,1,1413.0,0
91452,8,1,8958.0,2
91454,4,1,2486.0,3
91455,2,1,4647.0,3
91458,8,1,6778.0,2
91466,2,1,6894.0,3
91479,8,1,8187.0,2
91500,8,1,7411.0,2
91505,2,1,8565.0,3
91509,2,1,7791.0,3
91510,4,1,4920.0,3
91512,3,1,5041.0,3
91514,6,1,4951.0,0
91524,7,1,2130.0,0
91528,8,1,969.0,0
91529,2,1,7336.0,3
91537,6,1,4836.0,0
91540,9,1,3280.0,0
91543,6,1,2394.0,0
91545,2,1,6634.0,3
91549,9,1,660.0,0
91554,9,1,1076.0,0
91558,3,1,6804.0,3
91559,8,1,2538.0,0
91564,2,1,9525.0,3
91570,5,1,2466.0,0
91579,4,2,6464.0,1
91580,5,1,2319.0,0
91582,5,3,18862.0,1
91605,2,1,5427.0,3
91607,4,1,312.0,3
91613,2,2,12410.0,1
91614,5,1,1980.0,0
91620,2,1,1523.0,3
91621,2,1,1768.0,3
91623,9,1,5700.0,0
91632,4,1,318.0,3
91639,9,1,8519.0,2
91643,7,1,839.0,0
91651,2,1,9842.0,3
91654,1,1,68.0,3
91658,9,1,4292.0,0
91659,1,1,4486.0,3
91676,7,1,5302.0,0
91681,2,1,582.0,3
91690,3,1,5817.0,3
91695,3,3,7512.0,1
91697,9,1,3655.0,0
91698,3,1,3049.0,3
91702,9,1,7706.0,2
91709,1,1,5401.0,3
91712,6,1,918.0,0
91717,1,1,40.0,3
91730,7,1,4248.0,0
91739,2,1,8793.0,3
91740,6,1,3598.0,0
91746,4,1,4662.0,3
91747,2,1,5917.0,3
91755,7,1,3924.0,0
91756,6,1,5278.0,0
91758,2,1,1565.0,3
91765,10,1,7047.0,2
91770,7,1,2819.0,0
91774,6,1,4313.0,0
91776,8,1,3824.0,0
91791,9,1,9051.0,2
91796,5,1,4547.0,0
91803,6,1,2561.0,0
91808,6,1,1170.0,0
91813,4,1,5351.0,3
91817,4,1,8276.0,3
91819,3,1,6736.0,3
91824,9,1,3544.0,0
91830,9,1,3793.0,0
91841,9,1,638.0,0
91842,1,1,5921.0,3
91846,1,1,2695.0,3
91856,4,1,3653.0,3
91879,6,1,3254.0,0
91899,9,1,8042.0,2
91902,6,1,104.0,0
91907,7,1,2340.0,0
91908,5,1,9592.0,2
91918,4,1,1062.0,3
91922,8,1,8926.0,2
91938,7,1,7452.0,2
91954,3,1,8704.0,3
91956,5,1,9255.0,2
91963,2,1,2160.0,3
91982,2,1,6735.0,3
91997,7,1,7275.0,2
91998,1,1,2993.0,3
92019,1,1,8480.0,3
92021,2,1,5972.0,3
92022,7,1,6325.0,2
92026,7,1,5577.0,0
92029,9,1,7975.0,2
92033,3,1,3994.0,3
92039,1,1,5431.0,3
92040,9,1,8560.0,2
92045,3,1,3398.0,3
92046,5,1,258.0,0
92074,3,1,6866.0,3
92085,1,1,1946.0,3
92088,4,1,7822.0,3
92091,2,1,9936.0,3
92099,5,1,9634.0,2
92104,5,1,9609.0,2
92109,4,1,5221.0,3
92113,2,3,12132.0,1
92114,2,1,1945.0,3
92116,3,1,8537.0,3
92127,5,1,1552.0,0
92131,2,1,9272.0,3
92133,2,1,4058.0,3
92139,4,1,5198.0,3
92146,2,1,7529.0,3
92153,3,1,5184.0,3
92157,4,1,8962.0,2
92161,2,1,5786.0,3
92172,2,1,2513.0,3
92177,4,1,7072.0,3
92196,4,1,6609.0,3
92198,6,1,5309.0,0
92200,9,1,945.0,0
92204,4,1,7762.0,3
92215,1,2,7443.0,1
92218,4,1,5258.0,3
92233,6,1,3706.0,0
92236,8,1,3814.0,0
92239,3,1,2970.0,3
92241,1,1,9970.0,3
92253,8,1,5946.0,2
92256,4,1,8153.0,3
92257,3,1,2464.0,3
92258,9,1,4482.0,0
92266,8,1,3712.0,0
92269,5,1,3751.0,0
92274,5,1,1900.0,0
92294,5,1,6617.0,2
92307,5,2,13618.0,1
92310,4,1,5315.0,3
92317,8,1,7403.0,2
92318,6,1,5032.0,0
92321,6,2,11098.0,1
92336,5,1,788.0,0
92339,3,1,8259.0,3
92340,2,1,8575.0,3
92356,2,1,7083.0,3
92363,1,1,4890.0,3
92367,9,1,9248.0,2
92368,5,2,3053.0,1
92378,9,1,9379.0,2
92384,6,1,2833.0,0
92390,3,2,13052.0,1
92392,5,1,2205.0,0
92396,6,1,4799.0,0
92400,5,1,2412.0,0
92409,5,1,8415.0,2
92411,1,1,1309.0,3
92414,3,1,2087.0,3
92420,1,1,8228.0,3
92430,9,1,8248.0,2
92433,9,1,8278.0,2
92448,3,4,23101.0,1
92450,6,2,9537.0,1
92452,3,1,1608.0,3
92466,1,1,4333.0,3
92467,1,1,5513.0,3
92470,7,1,4199.0,0
92473,3,4,25448.0,1
92478,1,1,4077.0,3
92480,6,1,2795.0,0
92482,8,1,4042.0,0
92487,8,1,5986.0,2
92496,4,1,17672.0,2
92497,1,1,2569.0,3
92519,5,1,7755.0,2
92524,8,1,4520.0,0
92526,9,1,5154.0,0
92529,7,1,5366.0,0
92531,7,1,8658.0,2
92539,2,1,5050.0,3
92540,5,1,9274.0,2
92543,4,1,6274.0,3
92546,9,1,2951.0,0
92549,4,1,1942.0,3
92553,1,2,9502.0,1
92555,6,2,8684.0,1
92556,9,1,4754.0,0
92571,2,1,5621.0,3
92577,2,1,11856.0,3
92578,6,1,4056.0,0
92582,5,1,7095.0,2
92598,6,1,7282.0,2
92599,1,1,7811.0,3
92602,4,2,8271.0,1
92611,3,1,3727.0,3
92624,6,1,1272.0,0
92627,9,1,5282.0,0
92633,6,1,3031.0,0
92634,3,1,3931.0,3
92635,6,1,3552.0,0
92637,6,1,7823.0,2
92639,6,1,6020.0,2
92642,8,1,2674.0,0
92643,6,1,5443.0,0
92646,9,1,7821.0,2
92647,6,2,6699.0,1
92652,9,1,9305.0,2
92664,6,1,9292.0,2
92680,1,1,4534.0,3
92683,1,2,9320.0,1
92697,3,1,3823.0,3
92703,1,1,3591.0,3
92704,8,1,328.0,0
92725,5,1,6334.0,2
92735,2,1,933.0,3
92761,4,1,7830.0,3
92767,1,1,8678.0,3
92771,3,1,5831.0,3
92773,5,1,810.0,0
92781,4,2,3318.0,1
92783,4,1,6842.0,3
92806,1,2,13600.0,1
92812,5,1,8614.0,2
92818,3,1,1732.0,3
92822,7,1,3366.0,0
92831,2,1,5794.0,3
92837,4,1,1705.0,3
92843,8,1,8354.0,2
92848,5,1,3897.0,0
92862,4,1,9228.0,2
92867,2,1,6213.0,3
92877,5,1,6240.0,2
92881,2,1,4022.0,3
92882,2,1,15326.0,3
92883,2,1,2700.0,3
92885,3,1,5025.0,3
92888,8,2,13381.0,1
92914,10,1,5764.0,0
92923,3,1,10118.0,3
92927,8,1,6406.0,2
92931,6,1,3091.0,0
92954,2,1,13420.0,3
92961,6,2,5509.0,1
92966,7,1,9233.0,2
92968,3,1,8511.0,3
92977,4,2,13368.0,1
92980,5,2,9586.0,1
93005,4,1,3105.0,3
93006,6,1,4124.0,0
93008,6,2,15392.0,1
93015,3,1,6343.0,3
93018,6,1,7392.0,2
93027,5,2,8923.0,1
93034,4,1,4216.0,3
93045,5,1,32.0,0
93048,9,1,305.0,0
93063,5,1,8441.0,2
93068,7,1,4938.0,0
93070,5,1,8108.0,2
93071,5,1,2568.0,0
93082,2,1,5404.0,3
93088,2,1,7464.0,3
93094,5,2,11594.0,1
93096,3,1,584.0,3
93109,3,1,6245.0,3
93116,5,1,5594.0,2
93123,5,1,9294.0,2
93132,2,5,27540.0,1
93136,5,1,9860.0,2
93138,1,1,7595.0,3
93140,4,2,15962.0,1
93142,3,1,1175.0,3
93143,2,1,8887.0,3
93161,7,1,3283.0,0
93162,3,1,13709.0,2
93164,7,1,4689.0,0
93173,4,1,6055.0,3
93201,4,1,8460.0,3
93206,6,1,3432.0,0
93218,7,1,5780.0,2
93226,3,1,5154.0,3
93229,3,1,5177.0,3
93239,1,1,452.0,3
93241,5,1,6448.0,2
93248,1,2,9379.0,1
93250,6,1,828.0,0
93251,4,1,3844.0,3
93254,9,1,6627.0,2
93260,2,1,6671.0,3
93262,1,2,5933.0,1
93272,3,1,2038.0,3
93273,5,1,4506.0,0
93286,6,1,3600.0,0
93290,6,1,9457.0,2
93295,7,1,13410.0,2
93306,4,1,6645.0,3
93310,7,1,13.0,0
93318,2,1,10739.0,3
93320,4,1,53.0,3
93328,4,1,9017.0,2
93337,3,1,3428.0,3
93340,1,1,1963.0,3
93341,4,2,9464.0,1
93342,4,1,6858.0,3
93343,3,1,8834.0,3
93349,7,1,3211.0,0
93351,2,1,9077.0,3
93354,2,1,7929.0,3
93360,9,1,6039.0,2
93371,2,1,4983.0,3
93372,1,1,9242.0,3
93378,3,1,4825.0,3
93381,5,1,8046.0,2
93382,3,2,7367.0,1
93394,1,1,9737.0,3
93396,3,1,9198.0,3
93399,1,2,7198.0,1
93408,5,1,3584.0,0
93415,3,1,3966.0,3
93418,2,1,7912.0,3
93424,2,1,1317.0,3
93435,1,1,788.0,3
93438,5,1,1647.0,0
93446,1,1,7080.0,3
93462,1,1,4188.0,3
93472,4,1,9952.0,2
93473,9,1,3921.0,0
93481,6,1,7308.0,2
93482,9,1,6899.0,2
93493,8,1,5404.0,0
93495,5,1,755.0,0
93510,4,1,5969.0,3
93514,4,1,7083.0,3
93516,2,2,18523.0,1
93520,6,1,5833.0,2
93530,2,1,3139.0,3
93532,2,1,2374.0,3
93534,5,1,2031.0,0
93541,7,1,1977.0,0
93542,5,1,7851.0,2
93544,2,1,7045.0,3
93550,1,1,7793.0,3
93551,9,1,7838.0,2
93553,6,1,2632.0,0
93556,2,2,5642.0,1
93562,1,1,4578.0,3
93563,2,1,9248.0,3
93578,5,1,6711.0,2
93585,7,1,3730.0,0
93593,3,1,5576.0,3
93598,6,1,9918.0,2
93607,1,1,9055.0,3
93613,1,1,3730.0,3
93623,7,1,3018.0,0
93625,3,1,2356.0,3
93627,8,1,2020.0,0
93634,4,2,16000.0,1
93637,4,2,9906.0,1
93639,2,3,13441.0,1
93644,2,1,8548.0,3
93649,2,1,13172.0,3
93651,5,2,16610.0,1
93654,5,1,3599.0,0
93655,7,1,1096.0,0
93667,1,1,2453.0,3
93669,2,1,295.0,3
93672,4,1,6734.0,3
93676,6,2,9645.0,1
93679,6,1,461.0,0
93693,5,1,8830.0,2
93708,8,1,2994.0,0
93716,4,1,819.0,3
93720,9,1,8730.0,2
93722,3,1,451.0,3
93735,5,1,8105.0,2
93747,4,1,5555.0,3
93749,4,1,6767.0,3
93750,1,1,6700.0,3
93753,3,1,5809.0,3
93757,3,1,5706.0,3
93763,1,2,13797.0,1
93765,7,1,6055.0,2
93769,3,2,7261.0,1
93776,8,1,7133.0,2
93778,1,2,3668.0,1
93784,6,1,8985.0,2
93787,7,1,9169.0,2
93788,5,2,9134.0,1
93797,8,1,3555.0,0
93801,7,1,4056.0,0
93804,5,1,1151.0,0
93806,10,1,9905.0,2
93811,1,1,9005.0,3
93814,1,1,1840.0,3
93815,8,1,7866.0,2
93824,4,1,9684.0,2
93829,4,1,9585.0,2
93831,9,1,305.0,0
93840,5,1,1529.0,0
93847,9,1,7006.0,2
93852,3,1,3023.0,3
93853,2,1,4540.0,3
93865,5,1,16.0,0
93873,2,2,3084.0,1
93874,2,2,3448.0,1
93883,2,1,7323.0,3
93885,5,1,8755.0,2
93901,5,1,2254.0,0
93913,7,1,3881.0,0
93914,7,1,5198.0,0
93915,3,1,7598.0,3
93919,3,1,8060.0,3
93921,6,1,3201.0,0
93924,7,1,9780.0,2
93927,9,1,7217.0,2
93931,2,1,9909.0,3
93934,3,1,5914.0,3
93941,6,1,51.0,0
93946,7,1,2552.0,0
93948,2,1,7734.0,3
93954,9,1,396.0,0
93955,1,1,5737.0,3
93966,5,1,346.0,0
93980,9,1,9082.0,2
93984,4,1,356.0,3
93987,1,1,7174.0,3
93988,6,1,351.0,0
93996,1,2,10449.0,1
94003,7,1,6047.0,2
94005,3,1,12765.0,2
94007,9,1,2208.0,0
94014,1,2,16762.0,1
94016,2,1,6089.0,3
94041,6,1,8076.0,2
94043,7,1,5226.0,0
94051,4,1,7418.0,3
94053,9,1,3555.0,0
94054,3,1,4716.0,3
94055,4,1,9656.0,2
94057,4,1,13518.0,2
94068,7,1,8902.0,2
94076,2,1,2388.0,3
94081,1,2,13182.0,1
94083,1,1,9397.0,3
94093,9,1,8472.0,2
94102,5,1,7088.0,2
94107,4,1,8957.0,2
94111,4,1,8065.0,3
94117,1,2,14279.0,1
94128,7,1,6289.0,2
94132,3,1,6862.0,3
94145,2,2,7190.0,1
94148,8,1,5141.0,0
94169,4,1,6617.0,3
94175,8,1,9404.0,2
94180,7,1,120.0,0
94181,2,2,10555.0,1
94183,9,1,705.0,0
94184,5,1,8685.0,2
94188,5,1,6175.0,2
94189,3,1,2985.0,3
94202,9,1,3298.0,0
94208,2,1,8590.0,3
94220,7,1,3293.0,0
94232,9,1,4685.0,0
94240,6,1,2108.0,0
94252,8,1,4100.0,0
94255,2,1,5212.0,3
94264,6,1,8651.0,2
94267,2,1,12039.0,3
94278,7,1,6070.0,2
94295,9,1,3829.0,0
94296,5,1,6278.0,2
94309,7,1,6607.0,2
94314,6,1,9961.0,2
94316,5,1,5528.0,2
94320,4,1,5539.0,3
94322,5,1,8423.0,2
94330,2,1,1980.0,3
94343,1,1,94.0,3
94345,9,1,4166.0,0
94350,5,1,569.0,0
94355,2,1,9623.0,3
94361,6,1,2545.0,0
94368,1,1,1715.0,3
94375,4,1,3493.0,3
94376,3,2,13409.0,1
94381,4,1,1658.0,3
94382,9,1,8897.0,2
94392,9,1,2225.0,0
94393,6,1,1070.0,0
94397,5,1,6753.0,2
94411,8,1,2345.0,0
94412,6,1,4909.0,0
94415,5,1,17856.0,2
94416,3,1,2006.0,3
94431,7,1,9855.0,2
94440,3,2,11348.0,1
94442,8,1,8115.0,2
94443,1,1,9884.0,3
94459,9,1,1973.0,0
94475,2,1,9338.0,3
94482,2,1,2224.0,3
94488,6,1,9146.0,2
94490,2,1,8980.0,3
94497,6,1,6563.0,2
94501,2,1,8789.0,3
94521,9,1,6193.0,2
94522,6,1,9369.0,2
94528,7,1,9392.0,2
94542,7,1,8241.0,2
94550,9,1,2168.0,0
94551,2,1,5552.0,3
94553,2,2,10477.0,1
94562,6,1,579.0,0
94566,4,1,33.0,3
94568,6,1,9712.0,2
94570,1,1,7023.0,3
94572,2,1,9581.0,3
94573,6,1,1920.0,0
94579,3,1,6867.0,3
94580,3,1,8689.0,3
94584,6,1,4104.0,0
94590,2,1,214.0,3
94592,7,1,6109.0,2
94596,2,1,2870.0,3
94597,4,1,7376.0,3
94604,6,1,6929.0,2
94605,2,1,7589.0,3
94606,7,1,9773.0,2
94610,4,1,9699.0,2
94611,4,1,898.0,3
94633,1,1,9123.0,3
94648,9,1,9253.0,2
94655,1,1,9156.0,3
94658,1,2,10870.0,1
94674,9,1,6190.0,2
94687,6,1,2196.0,0
94689,7,1,3331.0,0
94690,9,1,5252.0,0
94696,5,1,5947.0,2
94705,1,1,5872.0,3
94717,9,1,6258.0,2
94719,7,1,3890.0,0
94721,6,1,5406.0,0
94724,3,1,9886.0,3
94727,2,1,6462.0,3
94729,7,1,7312.0,2
94731,6,1,9786.0,2
94740,8,1,5657.0,0
94754,3,2,10431.0,1
94755,2,1,9008.0,3
94757,6,1,5868.0,2
94758,6,1,8016.0,2
94759,6,1,3574.0,0
94763,5,1,5057.0,0
94772,6,1,3241.0,0
94775,5,1,8321.0,2
94780,4,1,6823.0,3
94782,1,2,16705.0,1
94790,3,1,5696.0,3
94792,3,1,3055.0,3
94797,3,1,9015.0,3
94799,4,1,2333.0,3
94801,3,1,7757.0,3
94804,2,1,8732.0,3
94806,8,1,529.0,0
94808,3,1,8779.0,3
94818,3,1,6721.0,3
94828,3,1,913.0,3
94830,6,1,2404.0,0
94833,9,1,5022.0,0
94836,9,1,3118.0,0
94837,8,1,8299.0,2
94848,3,1,7071.0,3
94853,2,1,5919.0,3
94854,3,1,2307.0,3
94877,1,2,5359.0,1
94881,9,1,2336.0,0
94896,2,1,2282.0,3
94905,1,1,18514.0,3
94917,7,1,5287.0,0
94919,6,1,11617.0,2
94933,10,1,1211.0,0
94936,2,1,9408.0,3
94937,4,1,9613.0,2
94939,6,1,43.0,0
94956,1,2,18793.0,1
94962,7,1,7659.0,2
94980,9,1,1569.0,0
94987,9,1,3330.0,0
94991,1,1,8394.0,3
95002,2,1,9792.0,3
95004,5,1,2477.0,0
95009,7,1,1411.0,0
95014,9,1,2228.0,0
95017,1,1,1220.0,3
95038,3,1,8740.0,3
95043,6,2,5124.0,1
95046,1,1,5573.0,3
95080,3,1,5519.0,3
95084,7,1,9313.0,2
95093,5,1,7820.0,2
95094,1,1,7661.0,3
95109,9,1,7905.0,2
95112,5,1,5071.0,0
95121,5,1,2857.0,0
95122,4,1,5751.0,3
95138,7,1,3560.0,0
95146,1,2,9081.0,1
95151,2,1,645.0,3
95152,4,1,8248.0,3
95155,3,1,4998.0,3
95158,3,1,2249.0,3
95163,5,1,9244.0,2
95169,6,1,8909.0,2
95170,1,1,2195.0,3
95177,5,1,8459.0,2
95178,8,1,5472.0,0
95184,7,1,1925.0,0
95198,4,2,8317.0,1
95205,6,1,3355.0,0
95206,2,2,17543.0,1
95214,4,1,4767.0,3
95215,4,1,7794.0,3
95225,4,1,3514.0,3
95227,2,1,593.0,3
95235,5,1,5024.0,0
95241,1,1,5557.0,3
95247,8,1,8585.0,2
95248,1,1,2714.0,3
95260,2,1,19918.0,2
95262,8,1,8435.0,2
95267,5,1,1542.0,0
95270,2,1,5128.0,3
95272,2,1,5288.0,3
95274,2,1,646.0,3
95282,8,1,3734.0,0
95284,3,3,19830.0,1
95285,8,1,7087.0,2
95288,4,1,3217.0,3
95294,2,1,9382.0,3
95295,1,1,6746.0,3
95296,6,1,16656.0,2
95302,7,1,1215.0,0
95306,8,1,7318.0,2
95321,3,1,7338.0,3
95333,7,1,3793.0,0
95344,6,1,4347.0,0
95360,7,1,6260.0,2
95367,4,1,5481.0,3
95373,5,1,7028.0,2
95381,8,2,8036.0,1
95388,6,1,3277.0,0
95397,5,1,3068.0,0
95416,6,1,520.0,0
95426,5,1,9472.0,2
95428,7,1,9762.0,2
95430,5,1,6097.0,2
95446,4,1,1145.0,3
95455,9,1,3285.0,0
95458,4,1,140.0,3
95461,6,1,1198.0,0
95467,7,2,9705.0,1
95471,3,2,16407.0,1
95472,3,1,5084.0,3
95476,6,1,6088.0,2
95479,2,1,7457.0,3
95486,3,1,8007.0,3
95495,1,1,7341.0,3
95501,6,2,18423.0,1
95503,7,1,6798.0,2
95526,1,1,839.0,3
95537,4,1,9820.0,2
95540,1,1,1897.0,3
95552,5,1,7899.0,2
95558,1,1,3659.0,3
95559,10,1,7396.0,2
95560,3,1,2684.0,3
95562,2,2,15304.0,1
95573,1,1,7288.0,3
95578,8,1,5450.0,0
95580,7,1,678.0,0
95591,1,1,1903.0,3
95630,5,1,3595.0,0
95632,1,1,93.0,3
95640,9,1,559.0,0
95642,2,1,4819.0,3
95648,8,1,4117.0,0
95653,1,2,4280.0,1
95654,3,1,7617.0,3
95660,6,1,2787.0,0
95662,4,1,1465.0,3
95663,3,1,2437.0,3
95682,2,2,6233.0,1
95684,6,1,40.0,0
95690,7,1,1379.0,0
95692,6,1,8649.0,2
95698,8,1,6384.0,2
95699,5,1,403.0,0
95705,3,1,7185.0,3
95707,2,2,10510.0,1
95710,8,2,8705.0,1
95711,2,1,877.0,3
95713,5,1,6071.0,2
95714,4,1,4040.0,3
95716,8,1,5877.0,2
95717,6,2,7972.0,1
95723,3,1,11048.0,3
95731,6,2,7398.0,1
95734,2,1,915.0,3
95737,4,1,3898.0,3
95740,3,1,7245.0,3
95745,8,1,6335.0,2
95747,2,1,2436.0,3
95758,1,1,7325.0,3
95769,2,1,6892.0,3
95770,7,1,1378.0,0
95783,9,1,6062.0,2
95793,5,1,2519.0,0
95801,8,1,5933.0,2
95806,1,1,5235.0,3
95822,6,1,9728.0,2
95832,1,2,15080.0,1
95836,9,1,9454.0,2
95837,5,1,8277.0,2
95838,7,1,185.0,0
95853,3,1,7574.0,3
95870,7,1,5808.0,2
95873,9,1,14277.0,2
95880,2,1,1189.0,3
95881,1,1,5231.0,3
95884,1,1,9976.0,3
95886,4,2,7607.0,1
95897,2,1,7026.0,3
95907,9,1,1173.0,0
95910,6,1,5052.0,0
95924,3,2,9704.0,1
95929,9,1,3540.0,0
95942,2,1,5963.0,3
95952,2,1,8640.0,3
95953,2,1,8312.0,3
95958,2,1,9163.0,3
95960,1,3,4625.0,1
95969,5,1,5990.0,2
95978,2,1,2339.0,3
95984,7,1,2597.0,0
95988,9,1,5499.0,0
95997,9,1,7274.0,2
95998,4,1,8144.0,3
96017,9,1,5078.0,0
96030,1,1,8129.0,3
96031,10,1,9278.0,2
96035,1,1,3473.0,3
96036,5,1,8818.0,2
96038,5,1,1079.0,0
96043,5,1,2261.0,0
96044,8,2,17181.0,1
96049,9,1,6368.0,2
96055,8,1,4245.0,0
96056,2,2,1199.0,1
96057,3,1,4212.0,3
96058,3,1,3293.0,3
96074,9,1,7363.0,2
96077,3,2,14098.0,1
96078,2,1,3996.0,3
96080,9,1,5756.0,0
96081,9,1,9375.0,2
96082,1,2,13700.0,1
96083,3,1,1228.0,3
96085,4,1,1662.0,3
96086,8,1,8022.0,2
96087,6,1,4299.0,0
96095,3,2,15214.0,1
96105,3,1,8209.0,3
96110,8,1,7874.0,2
96113,6,1,2792.0,0
96117,5,1,6132.0,2
96127,1,1,8730.0,3
96128,3,1,6019.0,3
96130,4,2,14092.0,1
96131,10,1,5631.0,0
96133,8,1,8807.0,2
96144,2,3,23915.0,1
96147,5,1,2829.0,0
96156,7,1,3181.0,0
96160,3,1,166.0,3
96161,9,1,5573.0,0
96165,4,2,10322.0,1
96169,3,1,9444.0,3
96176,5,1,8365.0,2
96177,1,1,2642.0,3
96193,5,1,3015.0,0
96194,2,2,9799.0,1
96198,6,1,3764.0,0
96209,9,1,3174.0,0
96211,1,1,8765.0,3
96234,2,1,2612.0,3
96246,3,1,4372.0,3
96250,5,1,9250.0,2
96259,1,1,38.0,3
96265,7,2,4540.0,1
96266,9,1,4743.0,0
96272,3,1,3018.0,3
96274,4,1,7191.0,3
96284,2,1,6128.0,3
96314,6,1,4544.0,0
96316,9,1,7356.0,2
96319,6,1,9886.0,2
96326,5,1,64.0,0
96332,7,1,6931.0,2
96334,2,1,987.0,3
96335,9,1,4887.0,0
96336,1,1,4573.0,3
96344,2,1,15436.0,2
96347,3,1,4609.0,3
96350,7,1,8030.0,2
96364,8,1,5100.0,0
96371,6,1,8606.0,2
96379,1,1,3562.0,3
96381,5,1,2921.0,0
96386,1,1,6287.0,3
96388,4,1,9598.0,2
96391,3,1,8000.0,3
96394,5,1,4321.0,0
96397,4,2,3328.0,1
96399,2,1,643.0,3
96404,7,1,5930.0,2
96414,4,1,2843.0,3
96420,2,1,5035.0,3
96425,7,2,8025.0,1
96438,5,1,2031.0,0
96445,1,1,8803.0,3
96474,3,1,1111.0,3
96476,3,1,6842.0,3
96497,5,2,9767.0,1
96498,6,1,7267.0,2
96499,8,1,9680.0,2
96507,1,1,10466.0,3
96510,5,1,834.0,0
96536,9,1,2351.0,0
96543,1,2,8719.0,1
96552,7,1,40.0,0
96553,9,1,8198.0,2
96559,9,1,2036.0,0
96571,9,1,913.0,0
96582,8,1,1451.0,0
96604,9,1,2799.0,0
96608,9,1,713.0,0
96627,1,2,11129.0,1
96628,6,1,3954.0,0
96629,3,1,2047.0,3
96641,6,1,9929.0,2
96652,9,1,3262.0,0
96657,2,1,8232.0,3
96661,3,1,4413.0,3
96663,2,1,1880.0,3
96672,6,1,477.0,0
96690,7,1,29029.0,2
96693,3,1,8699.0,3
96697,2,1,8096.0,3
96702,4,1,1286.0,3
96705,6,1,1609.0,0
96714,1,2,3795.0,1
96715,5,1,6356.0,2
96723,4,1,471.0,3
96728,2,1,3705.0,3
96730,9,1,1674.0,0
96740,8,1,10797.0,2
96742,7,1,2320.0,0
96759,1,1,206.0,3
96763,8,1,2984.0,0
96771,2,3,16785.0,1
96778,8,1,5450.0,0
96780,6,1,1352.0,0
96783,8,1,3452.0,0
96785,6,1,9233.0,2
96791,7,2,25045.0,1
96798,9,1,7567.0,2
96801,8,1,2288.0,0
96810,5,1,6186.0,2
96811,1,1,8979.0,3
96818,8,1,892.0,0
96819,6,1,6411.0,2
96820,4,1,9039.0,2
96825,2,1,250.0,3
96828,6,1,14916.0,2
96848,3,1,5869.0,3
96849,4,1,2950.0,3
96859,2,2,1795.0,1
96862,6,1,3550.0,0
96870,1,1,3414.0,3
96893,4,1,9978.0,2
96900,2,1,7656.0,3
96902,7,1,703.0,0
96935,3,1,1893.0,3
96938,7,1,3797.0,0
96940,9,1,6270.0,2
96955,3,1,2525.0,3
96965,4,1,5582.0,3
96969,6,1,1618.0,0
96979,6,1,2930.0,0
96983,9,1,9033.0,2
96990,7,1,1689.0,0
97004,2,2,10160.0,1
97008,2,2,8155.0,1
97023,1,1,829.0,3
97044,3,3,13203.0,1
97047,9,1,1941.0,0
97050,8,1,3154.0,0
97055,2,1,6290.0,3
97060,2,1,8961.0,3
97066,5,1,3453.0,0
97069,8,1,5469.0,0
97074,5,1,6482.0,2
97084,6,1,4906.0,0
97088,1,1,1334.0,3
97090,5,1,1449.0,0
97091,9,1,6841.0,2
97098,8,1,4155.0,0
97101,3,1,3348.0,3
97102,9,1,5295.0,0
97105,7,1,9257.0,2
97107,3,1,4322.0,3
97113,7,1,7609.0,2
97115,2,2,16011.0,1
97119,9,1,6269.0,2
97120,1,1,6485.0,3
97122,5,1,2535.0,0
97141,8,1,7397.0,2
97144,7,1,2801.0,0
97149,8,1,7257.0,2
97150,4,1,8762.0,2
97153,2,1,1859.0,3
97155,6,1,876.0,0
97165,4,1,1628.0,3
97168,1,1,17984.0,3
97173,4,1,9764.0,2
97192,3,2,3550.0,1
97195,5,1,8234.0,2
97197,8,1,1389.0,0
97208,1,1,5021.0,3
97218,1,1,4099.0,3
97222,6,1,4515.0,0
97230,6,1,2558.0,0
97239,5,2,18596.0,1
97241,9,1,721.0,0
97242,4,1,956.0,3
97258,8,1,9181.0,2
97260,6,1,4111.0,0
97266,2,1,6401.0,3
97267,6,1,5373.0,0
97276,1,1,6679.0,3
97284,6,1,1531.0,0
97292,1,1,6128.0,3
97293,6,1,1006.0,0
97298,6,1,620.0,0
97301,5,1,8303.0,2
97303,3,1,9367.0,3
97304,9,1,7342.0,2
97308,1,2,2349.0,1
97310,1,1,1305.0,3
97314,4,1,1896.0,3
97316,5,1,3320.0,0
97323,8,1,1503.0,0
97327,4,2,9446.0,1
97336,6,1,7749.0,2
97340,2,1,5080.0,3
97344,4,1,1357.0,3
97347,7,1,6468.0,2
97378,1,1,7825.0,3
97383,3,1,8555.0,3
97395,8,1,8546.0,2
97412,6,1,431.0,0
97417,2,1,8954.0,3
97435,3,1,9617.0,3
97436,2,3,7661.0,1
97442,2,2,8095.0,1
97444,7,1,5361.0,0
97446,8,1,4346.0,0
97448,7,1,7695.0,2
97454,1,1,7789.0,3
97458,7,1,9155.0,2
97459,4,1,8905.0,2
97462,5,1,8738.0,2
97464,4,1,1891.0,3
97470,5,1,4282.0,0
97499,6,1,5123.0,0
97509,7,1,3671.0,0
97513,5,1,15568.0,2
